length,sol_ciph_FD,sol_ciph_LW,sol_exact
64.0,-0.6318265700011887,-0.990059649120034,-0.9903926402016152
64.0,-0.6236258745294819,-0.9749913137957493,-0.9760625312022029
64.0,-0.6094191481938351,-0.9505356846959427,-0.9523324064572587
64.0,-0.5893430440238352,-0.9169248495729903,-0.919430800040282
64.0,-0.563592356547945,-0.8744822638654549,-0.8776745724069159
64.0,-0.532413413770384,-0.8236224397087617,-0.827465858855546
64.0,-0.4961066585382395,-0.7648233532287586,-0.7692881967445463
64.0,-0.45502222594037667,-0.6986688689584537,-0.7037018687631912
64.0,-0.4095558376966367,-0.6257774266825412,-0.6313385071030749
64.0,-0.3601458946321486,-0.546862648315619,-0.5528950104948216
64.0,-0.3072664651529725,-0.462678166131202,-0.469126832692346
64.0,-0.2514284310726364,-0.3740416836591548,-0.38084070704023004
64.0,-0.19316930723686537,-0.2818014481155851,-0.288886877190609
64.0,-0.13304936611787313,-0.18684686386197685,-0.19415090879201147
64.0,-0.07164814804478274,-0.09009482277562199,-0.09754516100806414
64.0,2.2760275193680858e-8,0.007566953588598313,2.4492935982947064e-16
64.0,0.06243802546261646,0.10551406127819075,0.0980171403295605
64.0,0.12427445075652269,0.20244578985427802,0.19509032201612872
64.0,0.18491363553596446,0.297427836740994,0.2902846772544625
64.0,0.24377276302517722,0.3895464549929709,0.3826834323650904
64.0,0.30028388614831936,0.4779119919211655,0.4713967368259979
64.0,0.3539030638009028,0.5616741272960777,0.5555702330196022
64.0,0.4041149089615331,0.6400295498732701,0.6343932841636459
64.0,0.4504338935648638,0.7122188172405267,0.7071067811865477
64.0,0.4924151076848441,0.7775535940815356,0.7730104533627369
64.0,0.5296543941065341,0.8353995630746993,0.8314696123025455
64.0,0.5617920050134688,0.8851935958445467,0.881921264348355
64.0,0.5885196977765382,0.9264652668892087,0.9238795325112866
64.0,0.6095805460574601,0.9588134394256296,0.9569403357322089
64.0,0.6247690672483777,0.9819299376404196,0.9807852804032304
64.0,0.6339421095005395,0.9955919033778587,0.9951847266721969
64.0,0.6370085550365108,0.9996637117112992,1.0
64.0,0.6339414091212887,0.9941075368339503,0.9951847266721969
64.0,0.6247688925232627,0.978977132406767,0.9807852804032303
64.0,0.6095793845741534,0.9544192487473531,0.9569403357322088
64.0,0.5885195647102768,0.9206719870020371,0.9238795325112865
64.0,0.5617915111234411,0.8780553032213265,0.8819212643483549
64.0,0.5296533738044263,0.826984466367393,0.8314696123025452
64.0,0.4924145257601646,0.7679491369823788,0.7730104533627367
64.0,0.450433697020351,0.7015144881600982,0.7071067811865475
64.0,0.40411444879987524,0.6283285082451093,0.6343932841636453
64.0,0.3539028299296634,0.5490901833644565,0.555570233019602
64.0,0.3002841148333176,0.46456589223971906,0.47139673682599764
64.0,0.24377216587692824,0.3755651473401665,0.38268343236508967
64.0,0.18491403820907257,0.2829451066605339,0.2902846772544621
64.0,0.12427421615427375,0.18759915866240173,0.19509032201612836
64.0,0.06243757544436705,0.0904514385098608,0.09801714032956059
64.0,-1.3242818619152453e-6,-0.007565988569301638,-1.2246467991473532e-16
64.0,-0.062438382692098914,-0.10551627589188778,-0.09801714032956083
64.0,-0.12427505033097008,-0.20244805220963233,-0.1950903220161286
64.0,-0.1849148265990344,-0.2974300730677429,-0.2902846772544624
64.0,-0.2437731484507504,-0.38954531049326646,-0.3826834323650899
64.0,-0.3002845655693674,-0.4779115212045412,-0.47139673682599786
64.0,-0.3539037508059167,-0.5616730660419547,-0.5555702330196022
64.0,-0.4041148543648656,-0.640028340802373,-0.6343932841636455
64.0,-0.4504336349603394,-0.7122192740006655,-0.7071067811865476
64.0,-0.49241511529601845,-0.7775501853066593,-0.7730104533627371
64.0,-0.5296541543287528,-0.8353963076096859,-0.8314696123025453
64.0,-0.5617924044050436,-0.885193733701931,-0.881921264348355
64.0,-0.5885205146350262,-0.9264651437190876,-0.9238795325112867
64.0,-0.6095808331113517,-0.9588136997240034,-0.9569403357322089
64.0,-0.6247699593347272,-0.9819288432421065,-0.9807852804032304
64.0,-0.6339428391697414,-0.9955909422506019,-0.9951847266721969
64.0,-0.6370099986852736,-0.9996648618174665,-1.0
64.0,-0.6339428085534545,-0.9941082099356907,-0.9951847266721968
64.0,-0.6247701696342248,-0.9789757487135644,-0.9807852804032304
64.0,-0.6095808766518985,-0.9544191863130018,-0.9569403357322089
64.0,-0.5885206154649546,-0.9206745026135887,-0.9238795325112867
64.0,-0.561792443498571,-0.8780580167332055,-0.8819212643483549
64.0,-0.5296540118728936,-0.8269826596432498,-0.8314696123025452
64.0,-0.4924153016734143,-0.7679511518807192,-0.7730104533627369
64.0,-0.4504335763588127,-0.7015204535366497,-0.7071067811865475
64.0,-0.40411396353201295,-0.6283329677991785,-0.6343932841636455
64.0,-0.3539033066446619,-0.5490913200146655,-0.5555702330196022
64.0,-0.3002846450082626,-0.46456207889268775,-0.47139673682599764
64.0,-0.24377296976851545,-0.37556072118368905,-0.3826834323650898
64.0,-0.1849142155218625,-0.28294134517938335,-0.29028467725446233
64.0,-0.1242743957189433,-0.18760220096818817,-0.19509032201612825
64.0,-0.06243746495302443,-0.0904543764545663,-0.0980171403295606
64.0,0.009556545648211238,0.007535985993443177,2.437499580158879e-16
64.0,0.07164791673095834,0.10493727567728271,0.09754516100806404
64.0,0.13304906594089952,0.20133263358601147,0.19415090879201194
64.0,0.19316856307602254,0.29578523639200516,0.2888868771906092
64.0,0.2514287037245517,0.38738836572278207,0.38084070704023065
64.0,0.30726606496600456,0.47526514142323784,0.4691268326923463
64.0,0.36014506344284203,0.5585604145559745,0.5528950104948216
64.0,0.40955622654874596,0.636480874318467,0.6313385071030754
64.0,0.4550227810043656,0.7082675334333413,0.7037018687631914
64.0,0.4961063682344549,0.7732363308130659,0.7692881967445463
64.0,0.5324129440233907,0.830759481823473,0.8274658588555462
64.0,0.5635920871924379,0.8802788095066945,0.877674572406916
64.0,0.5893431114306324,0.9213226282594155,0.9194308000402819
64.0,0.6094182417510062,0.9534882158763404,0.9523324064572587
64.0,0.6236251466066064,0.9764770501881174,0.9760625312022029
64.0,0.631825653810818,0.9900579571992574,0.9903926402016153
64.0,0.6339411925606337,0.9941074641840391,0.9951847266721969
64.0,0.6299518042601143,0.9885818665339565,0.9903926402016153
64.0,0.6198958607818121,0.9735361933670524,0.9760625312022028
64.0,0.603870522191474,0.9491148310851446,0.9523324064572586
64.0,0.5820283331022135,0.9155523786492167,0.9194308000402818
64.0,0.5545815872449222,0.8731737547340291,0.8776745724069159
64.0,0.5217937030492472,0.8223845588841815,0.827465858855546
64.0,0.48398074704341054,0.7636748662753724,0.7692881967445461
64.0,0.4415069192552653,0.6976108497564453,0.7037018687631912
64.0,0.3947811768661827,0.6248300408646241,0.6313385071030747
64.0,0.3442525575781308,0.5460294457402384,0.5528950104948214
64.0,0.29040957343222834,0.4619733750146675,0.469126832692346
64.0,0.23376946227316517,0.3734671382326639,0.38084070704022993
64.0,0.17487801727466698,0.2813637633421168,0.2888868771906088
64.0,0.1143022831491807,0.18654898119167818,0.19415090879201158
64.0,0.05262605273439155,0.08993909097150109,0.09754516100806412
64.0,-0.009557442224080451,-0.007534729500375795,-1.2187497900794394e-16
64.0,-0.07164882438818376,-0.10493838203731402,-0.09754516100806436
64.0,-0.13304939668102006,-0.20133171938389463,-0.19415090879201183
64.0,-0.19316926546668797,-0.29578386741047724,-0.28888687719060907
64.0,-0.2514286344664315,-0.38738711058004655,-0.38084070704023015
64.0,-0.30726682706000347,-0.4752609366961427,-0.46912683269234623
64.0,-0.36014580602351504,-0.5585602912214754,-0.5528950104948216
64.0,-0.4095562872194521,-0.6364790093232393,-0.6313385071030749
64.0,-0.45502233783090446,-0.7082681559565571,-0.7037018687631913
64.0,-0.4961064732776227,-0.7732358593508071,-0.7692881967445465
64.0,-0.532412680038398,-0.8307593923395248,-0.8274658588555461
64.0,-0.563591940384318,-0.8802778157725076,-0.877674572406916
64.0,-0.5893441468360895,-0.9213176638367188,-0.919430800040282
64.0,-0.6094192549297458,-0.9534879175589893,-0.9523324064572587
64.0,-0.6236256657660526,-0.9764723015067628,-0.9760625312022029
64.0,-0.6318266880137358,-0.9900582653723785,-0.9903926402016153
64.0,-0.6339420578753014,-0.9941084581460603,-0.9951847266721969
64.0,-0.6299530902585394,-0.9885804705235721,-0.9903926402016152
64.0,-0.6198969151709711,-0.9735335646681127,-0.9760625312022029
64.0,-0.6038710753594054,-0.9491134349751492,-0.9523324064572587
64.0,-0.5820294128846736,-0.9155517287938066,-0.919430800040282
64.0,-0.5545822838008484,-0.8731727135694057,-0.8776745724069159
64.0,-0.52179399798744,-0.8223828850324023,-0.827465858855546
64.0,-0.4839813484367831,-0.7636763546479426,-0.7692881967445463
64.0,-0.4415074888691308,-0.6976125233662704,-0.7037018687631912
64.0,-0.3947805926390124,-0.6248320148830729,-0.6313385071030749
64.0,-0.34425336116385585,-0.5460330264986581,-0.5528950104948216
64.0,-0.29041030884533764,-0.46197289575944644,-0.469126832692346
64.0,-0.23377014615963296,-0.3734661761902575,-0.38084070704023004
64.0,-0.17487809705507326,-0.28136372869028287,-0.288886877190609
64.0,-0.11430272277126083,-0.18654981563354184,-0.19415090879201147
64.0,-0.052626669368590055,-0.08994347239203715,-0.09754516100806414
64.0,0.0190216579668901,0.00743178949432206,2.4022311085933105e-16
64.0,0.08016809392603018,0.10335176104443894,0.09613376846245078
64.0,0.14054233682957387,0.19827804721993714,0.1913417161825453
64.0,0.1995634859413761,0.29129146508431514,0.28470693857777923
64.0,0.25666212474464606,0.38150357635211596,0.3753302775178658
64.0,0.3112894519936213,0.4680394862068843,0.46233898070905416
64.0,0.36291925082366533,0.5500676224665217,0.5448951067758185
64.0,0.4110539486975134,0.62679880808432,0.6222035950943676
64.0,0.4552289178028442,0.6974944282725806,0.6935199226610738
64.0,0.4950204897856198,0.7614772927180362,0.7581572742560001
64.0,0.5300443099427888,0.8181171484118025,0.8154931568489172
64.0,0.5599640787276688,0.8668834783927192,0.8649753945474729
64.0,0.5844907062881024,0.9073040897892068,0.9061274463528876
64.0,0.6033881439195184,0.9389807915152685,0.9385529955102759
64.0,0.6164747957601857,0.9616163492487846,0.9619397662556433
64.0,0.6236253240476528,0.9749920861513098,0.9760625312022028
64.0,0.6247688677084764,0.978976558494644,0.9807852804032303
64.0,0.6198960566561981,0.9735343171516925,0.9760625312022028
64.0,0.60905289959079,0.9587183121063991,0.9619397662556431
64.0,0.5923452615763031,0.9346646194551929,0.9385529955102758
64.0,0.5699322409016494,0.9016122758826371,0.9061274463528874
64.0,0.5420304812098864,0.8598783622464495,0.8649753945474727
64.0,0.5089084837059945,0.8098632930404348,0.815493156848917
64.0,0.4708863456019751,0.752044778435761,0.7581572742559999
64.0,0.42832816484535174,0.6869905924877964,0.6935199226610735
64.0,0.38164522857226146,0.6153139848246962,0.622203595094367
64.0,0.3312877993608043,0.5377120937740988,0.5448951067758183
64.0,0.2777385604414441,0.45493206773540656,0.4623389807090539
64.0,0.2215156513159719,0.3677765167582612,0.3753302775178651
64.0,0.16315803889066519,0.2770735711945137,0.28470693857777885
64.0,0.1032298202551313,0.1837040121479712,0.19134171618254495
64.0,0.042307307078037086,0.08856377043178264,0.09613376846245086
64.0,-0.01902211513599575,-0.007429029842143872,-1.2011155542966553e-16
64.0,-0.08016864786497248,-0.10334961821291774,-0.09613376846245109
64.0,-0.14054352966240227,-0.19827835284997478,-0.1913417161825452
64.0,-0.19956346099186761,-0.29129502188921186,-0.2847069385777791
64.0,-0.25666304274520435,-0.3815022652650528,-0.3753302775178653
64.0,-0.3112905336495683,-0.4680360194512873,-0.4623389807090541
64.0,-0.36291950519534677,-0.5500658782524056,-0.5448951067758185
64.0,-0.41105374140453305,-0.6267980975963151,-0.6222035950943672
64.0,-0.4552293936945013,-0.6974951756837309,-0.6935199226610737
64.0,-0.4950209536408673,-0.7614746071759583,-0.7581572742560003
64.0,-0.5300454130217466,-0.8181183633549788,-0.8154931568489171
64.0,-0.5599650265960502,-0.8668827652903468,-0.8649753945474729
64.0,-0.5844910171735301,-0.9072988373003398,-0.9061274463528877
64.0,-0.6033887475962626,-0.9389811219799804,-0.9385529955102759
64.0,-0.6164764074138703,-0.9616159857208784,-0.9619397662556433
64.0,-0.6236260492936735,-0.9749924083251263,-0.9760625312022028
64.0,-0.6247697912285867,-0.9789784919018013,-0.9807852804032303
64.0,-0.6198970979185514,-0.9735309040896544,-0.9760625312022027
64.0,-0.6090544233911523,-0.9587176532825059,-0.9619397662556433
64.0,-0.5923466609252033,-0.9346671137121233,-0.9385529955102759
64.0,-0.5699327656740205,-0.9016136198905512,-0.9061274463528877
64.0,-0.5420308804224644,-0.8598816862941567,-0.8649753945474727
64.0,-0.5089087140345186,-0.8098645700495033,-0.815493156848917
64.0,-0.47088610259339175,-0.7520474839137716,-0.7581572742560001
64.0,-0.42832847071631325,-0.6869881205591558,-0.6935199226610735
64.0,-0.38164571009895243,-0.6153129964119474,-0.6222035950943672
64.0,-0.3312876575975883,-0.5377153882660457,-0.5448951067758185
64.0,-0.2777388878171202,-0.45493421899464526,-0.4623389807090539
64.0,-0.22151544044055893,-0.3677749353258164,-0.3753302775178652
64.0,-0.16315845608662713,-0.2770722200782228,-0.28470693857777907
64.0,-0.10323051668215215,-0.18370308688702738,-0.19134171618254484
64.0,-0.04230803009170421,-0.0885616466589555,-0.09613376846245088
64.0,0.02830324347438053,0.007253287763252484,2.3438278382588863e-16
64.0,0.08791595458605823,0.10076916051503808,0.09379655517448066
64.0,0.1466823412467211,0.19331105810812613,0.18668979824821894
64.0,0.2040359993537904,0.28399145858341535,0.2777851165098012
64.0,0.25942501147075064,0.3719412372842028,0.36620521224660363
64.0,0.3123150169434817,0.4563068124991749,0.45109855160133816
64.0,0.3621977299271437,0.5362771856187253,0.5316475653085996
64.0,0.4085916480839133,0.6110841665497423,0.6070765223338179
64.0,0.45105187519395634,0.6800058875702298,0.6766590005871764
64.0,0.4891671003500959,0.7423782455471903,0.7397248827654443
64.0,0.5225716708586784,0.7976030382017564,0.7956668099479274
64.0,0.550943511503106,0.8451410361777065,0.843946030794889
64.0,0.574008859831042,0.884545146797075,0.8840975900174668
64.0,0.5915472796094671,0.9154311649096586,0.9157348061512727
64.0,0.6033881642741723,0.9374961297695255,0.9385529955102759
64.0,0.6094181583698761,0.9505387928130894,0.9523324064572586
64.0,0.6095794137197812,0.9544203733342358,0.9569403357322088
64.0,0.6038702405070031,0.9491152802138249,0.9523324064572586
64.0,0.5923454830702753,0.9346664122734144,0.9385529955102758
64.0,0.5751151749775714,0.9112170272764142,0.9157348061512726
64.0,0.5523466736376327,0.8789933171546387,0.8840975900174667
64.0,0.5242593427001159,0.8383051225867313,0.8439460307948888
64.0,0.49112222850262516,0.7895454974947728,0.7956668099479272
64.0,0.4532555895861816,0.733178352648503,0.7397248827654441
64.0,0.41102426086345806,0.6697517417757545,0.6766590005871762
64.0,0.36483423988852864,0.5998733794835877,0.6070765223338173
64.0,0.3151309563056687,0.5242162488197758,0.5316475653085994
64.0,0.26239265152831576,0.4435116058044308,0.4510985516013379
64.0,0.20712708428177634,0.3585391797859107,0.36620521224660296
64.0,0.14986667064360523,0.2701105381525017,0.27778511650980087
64.0,0.09116324844698369,0.17908563561867052,0.1866897982482186
64.0,0.031581502073667736,0.0863315921886857,0.09379655517448074
64.0,-0.028303842438280942,-0.0072521281466159555,-1.1719139191294432e-16
64.0,-0.08791666512197605,-0.10076610814240543,-0.09379655517448096
64.0,-0.14668296991443636,-0.1933108228526063,-0.18668979824821885
64.0,-0.2040369901794432,-0.28399547460194463,-0.27778511650980114
64.0,-0.25942533141748253,-0.37194220091503544,-0.36620521224660313
64.0,-0.3123161244557813,-0.45630829954594937,-0.4510985516013381
64.0,-0.36219765406108934,-0.5362784971507619,-0.5316475653085996
64.0,-0.4085924754831518,-0.6110836849722031,-0.6070765223338175
64.0,-0.45105194730125764,-0.6800047380883415,-0.6766590005871763
64.0,-0.4891671982683649,-0.7423767864860095,-0.7397248827654446
64.0,-0.5225724244575044,-0.7975996142256662,-0.7956668099479273
64.0,-0.5509442858282075,-0.845141937455403,-0.843946030794889
64.0,-0.5740098812561119,-0.8845454372030439,-0.8840975900174669
64.0,-0.5915470850365627,-0.9154309911253892,-0.9157348061512727
64.0,-0.6033890290625529,-0.9374990832528945,-0.9385529955102759
64.0,-0.6094192438093391,-0.9505379152382671,-0.9523324064572586
64.0,-0.6095799555994307,-0.9544223805088828,-0.9569403357322088
64.0,-0.6038712065160108,-0.9491136436467759,-0.9523324064572585
64.0,-0.5923459460927005,-0.9346636838274974,-0.9385529955102759
64.0,-0.5751167053147004,-0.9112164237976664,-0.9157348061512727
64.0,-0.5523478927302697,-0.8789948334041944,-0.8840975900174669
64.0,-0.5242596282941397,-0.8383075951021062,-0.8439460307948888
64.0,-0.4911226748315119,-0.7895428345284332,-0.7956668099479272
64.0,-0.4532568457499664,-0.7331750344846013,-0.7397248827654443
64.0,-0.41102530408224164,-0.6697498903093557,-0.6766590005871762
64.0,-0.36483564353369236,-0.5998700668711785,-0.6070765223338175
64.0,-0.31513171021953507,-0.524218639342703,-0.5316475653085996
64.0,-0.26239262341726094,-0.4435159911995338,-0.4510985516013379
64.0,-0.2071272546143054,-0.3585412422179303,-0.366205212246603
64.0,-0.149867377185646,-0.27011365797268644,-0.2777851165098011
64.0,-0.09116416815554682,-0.17908729934997586,-0.1866897982482185
64.0,-0.03158221639555518,-0.08633075715455557,-0.09379655517448075
64.0,0.037312084144963925,0.007007412662637155,2.2628522245754e-16
64.0,0.09481793203514058,0.09721566424779542,0.09055602978576753
64.0,0.151410151947443,0.18648535432956315,0.18023995550173735
64.0,0.20654421135183051,0.2739614705854018,0.2681880719170425
64.0,0.25968894681960125,0.3587986632893953,0.35355339059327423
64.0,0.3103332267503502,0.4401801380550722,0.43551379684614894
64.0,0.3579879890355239,0.5173241819834388,0.5132799671593365
64.0,0.4021958475881666,0.5894837472467944,0.5861029708014089
64.0,0.44253073686712924,0.6559699168543515,0.6532814824381883
64.0,0.47860252430541594,0.7161350780693705,0.714168536279103
64.0,0.5100658902644857,0.7694027369484269,0.7681777567114163
64.0,0.536616966289256,0.8152636178073984,0.814789005417921
64.0,0.5579995931114934,0.8532733664837474,0.8535533905932734
64.0,0.5740095277018928,0.8830614210271642,0.8840975900174668
64.0,0.5844908645474833,0.9043480131018247,0.9061274463528876
64.0,0.58934331890614,0.9169252458734267,0.9194308000402818
64.0,0.5885201150734171,0.9206731557687761,0.9238795325112865
64.0,0.5820288280792615,0.915552520406492,0.9194308000402818
64.0,0.5699327042402473,0.9016144591986801,0.9061274463528874
64.0,0.5523468092783421,0.8789927788912458,0.8840975900174667
64.0,0.5294423333131107,0.8479061446022026,0.8535533905932733
64.0,0.5014390467628023,0.8086552895777033,0.8147890054179209
64.0,0.4686062845944763,0.7616215608139983,0.7681777567114161
64.0,0.43126040693307205,0.7072469107412686,0.7141685362791028
64.0,0.38976238655188716,0.6460631161106817,0.6532814824381881
64.0,0.3445094768799857,0.5786532670240441,0.5861029708014084
64.0,0.2959393316465088,0.5056762704371991,0.5132799671593363
64.0,0.24451945566987157,0.4278205439807648,0.43551379684614866
64.0,0.19074495034039643,0.3458511403355464,0.35355339059327356
64.0,0.1351325089680355,0.2605515769813345,0.26818807191704214
64.0,0.07821914405058761,0.1727439704518203,0.18023995550173702
64.0,0.020552072798559674,0.08327090684928845,0.0905560297857676
64.0,-0.03731273630944357,-0.007006797775185716,-1.1314261122877e-16
64.0,-0.09481779756296412,-0.0972136434478304,-0.09055602978576782
64.0,-0.1514104822638021,-0.1864863756480959,-0.18023995550173724
64.0,-0.20654419417146072,-0.2739655300315748,-0.2681880719170424
64.0,-0.2596892030227089,-0.3587979050971223,-0.3535533905932738
64.0,-0.31033325880223306,-0.44017893082767284,-0.4355137968461489
64.0,-0.3579881113541708,-0.5173226072378422,-0.5132799671593365
64.0,-0.40219595993061563,-0.5894850954592454,-0.5861029708014085
64.0,-0.44253055363901656,-0.6559665638835928,-0.6532814824381882
64.0,-0.47860276307572824,-0.7161333453958219,-0.7141685362791031
64.0,-0.5100668971156375,-0.7694021311940191,-0.7681777567114162
64.0,-0.5366179401735188,-0.8152607582536122,-0.814789005417921
64.0,-0.5580008850546933,-0.853270526254923,-0.8535533905932735
64.0,-0.5740097159676929,-0.883063202100622,-0.8840975900174668
64.0,-0.5844904885667999,-0.9043490619378671,-0.9061274463528876
64.0,-0.5893432745015403,-0.916928586981848,-0.9194308000402818
64.0,-0.5885201429736838,-0.9206740256663332,-0.9238795325112865
64.0,-0.582029318935266,-0.9155539079061681,-0.9194308000402817
64.0,-0.5699329291210142,-0.9016138909932406,-0.9061274463528876
64.0,-0.552347951624852,-0.8789970464832391,-0.8840975900174668
64.0,-0.5294431464943246,-0.8479113404812417,-0.8535533905932735
64.0,-0.5014391411552814,-0.8086600644649204,-0.8147890054179209
64.0,-0.4686070371561999,-0.7616180370260877,-0.7681777567114161
64.0,-0.4312611593127329,-0.7072452870861167,-0.714168536279103
64.0,-0.38976295969565783,-0.6460570650536522,-0.6532814824381881
64.0,-0.3445105638660124,-0.5786503605093013,-0.5861029708014085
64.0,-0.29594009630279994,-0.5056719208597814,-0.5132799671593365
64.0,-0.24452023511691512,-0.4278232901058563,-0.43551379684614866
64.0,-0.1907451252415685,-0.3458563683879469,-0.3535533905932737
64.0,-0.13513276890000397,-0.26055577680631326,-0.26818807191704236
64.0,-0.07821938671689763,-0.1727410241472392,-0.1802399555017369
64.0,-0.02055219419291851,-0.08326743673169407,-0.09055602978576761
64.0,0.045962016131801474,0.006691124330568522,2.1600841069683993e-16
64.0,0.10080569645574905,0.09272096596482637,0.08644340032725613
64.0,0.154678790990222,0.17786227698982301,0.17205430345459194
64.0,0.20706267648993215,0.2612875149252936,0.2560082295852097
64.0,0.25745202932672295,0.34219925743614676,0.33749665651658867
64.0,0.305361819201399,0.4198136891260213,0.41573480615127284
64.0,0.350331206064081,0.4933859243015061,0.48996920233895774
64.0,0.39192601847398556,0.5622066817586362,0.5594849272637078
64.0,0.4297465300333421,0.6256118482947712,0.6236125064933357
64.0,0.46342948372034887,0.6829933390076455,0.68173435638416
64.0,0.4926481240904811,0.7337946402864126,0.7332907317490974
64.0,0.5171231004053022,0.7775312457188738,0.7777851165098011
64.0,0.5366173127044189,0.8137809562547891,0.814789005417921
64.0,0.5509430135728812,0.8421904211639203,0.843946030794889
64.0,0.5599635892434864,0.8624903067556692,0.8649753945474729
64.0,0.5635917978736863,0.8744826316727073,0.8776745724069159
64.0,0.5617922474056062,0.8780558150359811,0.8819212643483549
64.0,0.5545823309584192,0.8731740523919176,0.8776745724069159
64.0,0.5420304002044751,0.8598811760579324,0.8649753945474727
64.0,0.5242592069631057,0.8383010218180025,0.8439460307948888
64.0,0.5014389535012735,0.8086565660735364,0.8147890054179209
64.0,0.4737894862358657,0.771221191947228,0.777785116509801
64.0,0.44157702224173545,0.7263605840582958,0.7332907317490972
64.0,0.40511249912213104,0.6745053166875674,0.6817343563841598
64.0,0.36474663565207255,0.6161506103949532,0.6236125064933355
64.0,0.3208682391536577,0.5518634511391373,0.5594849272637072
64.0,0.27389858575668713,0.48225563576621916,0.4899692023389575
64.0,0.22429260329364153,0.4080119239936264,0.41573480615127256
64.0,0.17252557388051729,0.32983560418705193,0.33749665651658806
64.0,0.11909659061815953,0.24848571182709864,0.25600822958520936
64.0,0.06452131672614313,0.16473869392530832,0.17205430345459163
64.0,0.009323926748772436,0.07940691977854296,0.08644340032725621
64.0,-0.045962230408348695,-0.00669002687473585,-1.0800420534841997e-16
64.0,-0.10080654273858251,-0.09272531526859831,-0.08644340032725642
64.0,-0.15467982506846603,-0.17786472347751484,-0.17205430345459186
64.0,-0.20706276667496845,-0.26129325274327225,-0.25600822958520963
64.0,-0.25745210711160965,-0.34220135920985223,-0.3374966565165883
64.0,-0.3053620923323087,-0.419814292421207,-0.4157348061512728
64.0,-0.35033106927647684,-0.49338514739508044,-0.48996920233895774
64.0,-0.39192639591148665,-0.5622047594333368,-0.5594849272637075
64.0,-0.42974694618778314,-0.6256153920406204,-0.6236125064933355
64.0,-0.4634292471023825,-0.6829930782626499,-0.6817343563841601
64.0,-0.4926485506434702,-0.7337930198053016,-0.7332907317490973
64.0,-0.5171234891408626,-0.7775313046335748,-0.7777851165098011
64.0,-0.5366172958599705,-0.8137786029492581,-0.8147890054179211
64.0,-0.5509433370242806,-0.8421898187921211,-0.843946030794889
64.0,-0.5599640877443194,-0.8624934377380523,-0.8649753945474729
64.0,-0.5635915983324145,-0.8744858232325111,-0.8776745724069159
64.0,-0.5617916933475136,-0.8780565080917151,-0.8819212643483549
64.0,-0.5545823376622401,-0.8731733211664126,-0.8776745724069158
64.0,-0.5420315642565133,-0.8598780295476328,-0.8649753945474729
64.0,-0.5242597871866888,-0.8383056657085469,-0.843946030794889
64.0,-0.5014394882104356,-0.8086576154835284,-0.8147890054179211
64.0,-0.4737900440844948,-0.7712249733974116,-0.777785116509801
64.0,-0.44157810880291537,-0.7263611415361221,-0.7332907317490972
64.0,-0.40511270103365943,-0.6745025753239509,-0.68173435638416
64.0,-0.3647468087750116,-0.6161491069548667,-0.6236125064933355
64.0,-0.32086802123137176,-0.5518615018814228,-0.5594849272637075
64.0,-0.27389892214135375,-0.4822595407535069,-0.48996920233895774
64.0,-0.22429252646728254,-0.4080115692375864,-0.41573480615127256
64.0,-0.17252528826060162,-0.329835495191687,-0.33749665651658817
64.0,-0.11909682001343255,-0.24848452117662867,-0.2560082295852096
64.0,-0.06452059944552435,-0.16474012856053247,-0.17205430345459152
64.0,-0.009324539030835832,-0.07940566643518261,-0.08644340032725623
64.0,0.054169560252240186,0.006312010250023351,2.0365131985892056e-16
64.0,0.10582348508703293,0.08734146513787865,0.08149827366882384
64.0,0.1564586669610243,0.16752453147340243,0.16221167441072926
64.0,0.20558670093322204,0.24609979254601683,0.24136288805413741
64.0,0.25273601680759056,0.32230410890988614,0.318189645143209
64.0,0.297449716466803,0.39540571862231677,0.3919520620093974
64.0,0.33929955191896827,0.464698771190741,0.4619397662556433
64.0,0.37788226461561286,0.5295148777618288,0.5274787380308851
64.0,0.41282526054520896,0.5892321324981219,0.5879378012096795
64.0,0.4437926486548988,0.6432704979593619,0.6427347019633296
64.0,0.4704862667790988,0.6911200539505421,0.691341716182545
64.0,0.49264798853502784,0.7323097439756616,0.7332907317490973
64.0,0.5100659937778533,0.7664515619573365,0.7681777567114162
64.0,0.5225719379771211,0.7932093898308182,0.7956668099479273
64.0,0.5300448414417771,0.8123261225038229,0.8154931568489171
64.0,0.5324129590536738,0.8236220811744646,0.827465858855546
64.0,0.5296540059825472,0.8269840184954255,0.8314696123025452
64.0,0.5217941354439614,0.8223843605168868,0.827465858855546
64.0,0.5089092917133714,0.8098612118471797,0.815493156848917
64.0,0.4911223940512176,0.7895413604230714,0.7956668099479272
64.0,0.4686065326337769,0.7616162576927271,0.7681777567114161
64.0,0.44157710397783545,0.7263586852602933,0.7332907317490972
64.0,0.4102956769498146,0.6841069335251376,0.6913417161825449
64.0,0.3750634385594475,0.6352664384391022,0.6427347019633294
64.0,0.3362179183757344,0.5803050925068488,0.5879378012096793
64.0,0.2941352602901557,0.5197556123622482,0.5274787380308845
64.0,0.24921982600358225,0.4541997969300605,0.46193976625564315
64.0,0.20190461464709988,0.384271923542678,0.3919520620093972
64.0,0.1526439735462414,0.3106410039334926,0.3181896451432084
64.0,0.10191398244552577,0.23402084339191032,0.24136288805413708
64.0,0.05020194139783527,0.15514776881919667,0.16221167441072895
64.0,-0.0019938601719197936,0.07477765582053336,0.08149827366882391
64.0,-0.05416959889069394,-0.0063136934771595215,-1.0182565992946028e-16
